2346986853.2226291878.3585424609,1176
3442366802.2262771418.737579382,6
346123457.831491242.808516736,6
3514818564.538395382.2897511890,6
3525202678.2282009560.4040808188,6
3572005664.400860916.2158935205,6
3619318356.839439458.394098552,6
3629067249.607594017.1148844532,6
3688929272.3904596185.1627341289,6
3819950957.1248295466.2634218025,6
3927597065.4192837607.2516686063,6
394892002.3113178145.1508427040,6
4101277380.974299463.1483505409,6
410596940.4152308707.1766054180,6
4134072963.3244732639.2611633949,6
4135977768.1631493114.2945132533,6
417254775.1282448600.3361573693,6
4191518500.491967814.2638456125,6
4215256677.2204684195.4214082822,6
4235151750.463029778.1695950991,6
470318673.1934199704.2405765407,6
528400531.2112170231.508916930,6
577886555.1963574010.3235213085,6
726156732.1720528619.2646556198,6
735707369.3938137581.3375909884,6
75652755.144990579.4236055400,6
810375116.1724494897.1702875860,6
820244067.1818763207.2043400105,6
87937687.1527436183.1472044110,6
881405003.2276039087.4093539792,6
968960242.3302691467.2673210986,6
107139875.3724578321.269932651,5
1082434372.341345881.3441165697,5
1110272722.1496021190.1840468912,5
1274354329.3165560125.4016870816,5
1442259271.4049398660.458148520,5
159193060.1121742125.1923898476,5
1668666047.3796671.3435604457,5
1706370336.3306968874.2118114451,5
1714666236.2818361399.1851000502,5
1780785822.4054578197.1759340558,5
1788753095.397428710.3637659229,5
1796429543.3332210690.3132928445,5
1839096640.1046903997.576770425,5
1885323014.416723769.1665584402,5
1908547983.3152266455.3418961716,5
1993037766.2998345014.2649522642,5
2057371273.2164849199.1808887084,5
2138485849.1349052899.3921727802,5
2149489871.562396384.4260914786,5
2364376672.1695120052.3799813870,5
2395451318.2399431305.398616814,5
2497658197.1064783988.3037520839,5
2512126290.1674815787.1927820078,5
253861208.4276539936.3602015648,5
2568032071.2382931305.1237539868,5
2568634528.3831606942.1075602026,5
2570891869.972093010.2611278409,5
2654353198.2343723465.1032829925,5
2749274444.3050359265.1199878460,5
2760604226.15436677.3796316640,5
2882072214.2075678691.3571402573,5
2912008736.3537165845.3682990047,5
2966543352.1952386117.324438694,5
3039071825.2031651390.448825118,5
3105290410.2409019000.1669072345,5
3124030533.2088124542.1208780140,5
319819507.64382350.1592165486,5
3231230318.322845119.1670566896,5
3264826618.3054463082.932139813,5
3285967063.3544918195.59629482,5
3315324338.1247051475.2511265377,5
3318894126.2607150526.4149884744,5
3382968255.1252671624.2571976093,5
357454504.3281181683.963868387,5
3679131376.1584043240.3248392195,5
3776242291.3245606966.1312946358,5
3801895502.446837500.228981457,5
3826961301.2776225524.3695181754,5
389574062.1370243260.3068219716,5
3904192414.1676085248.42297695,5
3922019301.4059826081.142090044,5
3972592165.3334594367.2618246626,5
4083157682.132844983.3859268490,5
4123767183.4082358370.3346880413,5
4165171246.2200271755.300869127,5
4277579780.1968571632.1679857470,5
453107535.1412019259.342042027,5
453619977.3515606448.363066426,5
474435765.1003224153.3184747763,5
480853861.4252164082.4241275852,5
512312050.1122677832.136705498,5
57174201.2756011603.2207795477,5
780923359.3985573090.3051886626,5
797916792.3865649077.175344860,5
821022275.1620770184.2839638207,5
858702101.943594714.1277574595,5
943036810.690622757.2218991000,5
948193966.2525595104.1935109303,5
953737568.2353105749.3834419424,5
962370603.145746819.1746210163,5
1148212485.2963245432.2556488026,4
1248510675.611466843.288697573,4
1285269198.792371193.304309622,4
1288945364.3995706051.3396608165,4
1315885122.3667165354.1378313500,4
1380169505.1308955929.1783306284,4
1392426350.2760082851.4165060630,4
1422725548.2570346438.1099423523,4
143016260.393219139.1426084241,4
1434315060.3336852743.1289089339,4
1484102261.1174550438.1655018110,4
1524616376.476510194.3652356805,4
1555225829.1957203657.1072393511,4
1584594060.3222115915.273177258,4
1604968388.4013516655.808114237,4
167758511.746035071.3070207656,4
1691574169.2531040242.1260948312,4
1693555910.874065359.1608765055,4
1699490200.2238388917.3658471992,4
1701314727.1959266965.4292482508,4
1745332222.3707727703.306995301,4
1922291375.2622197107.2781334288,4
2031230590.768121597.198730512,4
2047208992.1679277854.1632806282,4
2083812202.249281854.3523208637,4
2084820053.3222115915.273177258,4
2106708893.4096816182.3889994945,4
2124286778.1004726891.316130348,4
2135632805.1693893919.243780669,4
2262479838.162244196.69171313,4
2330738368.2397487617.954334568,4
2421724192.1769373592.2254546099,4
2440940976.1894102941.990296944,4
2502644706.3417256231.3001646293,4
2535692631.2726989035.972530602,4
2550033611.485321696.890968183,4
2556382789.2416911995.3323093059,4
2602627692.2493250513.276370697,4
2706478053.3261135296.3956502342,4
2721724313.402393643.1618326524,4
2736519427.3184245257.3773068496,4
2739760740.380584060.1990519434,4
2796289656.4178679904.265464114,4
2812904645.3606668566.3647066741,4
2940040751.2742468141.1430416431,4
297781404.150649831.4285781224,4
2997414213.3900645610.958174691,4
2998234359.1479394791.680653707,4
3008770519.2252570846.221105457,4
3020953673.3327274176.4036868669,4
3174533372.40840751.3011550124,4
3276684068.3557535523.2637663854,4
3276779659.735550468.87303105,4
3283179554.983586313.3962118278,4
3288516804.303949582.553024227,4
3314866611.2662296642.1647518601,4
3331116355.2435237823.2054303172,4
3447305190.2992921214.3442519516,4
3478607272.2103075092.2663668818,4
3481236503.3497263453.2903961605,4
3552144412.648790834.1252701532,4
3589751739.2397922736.3547351093,4
3615795821.3710600129.1338428900,4
3690504846.785195994.132992963,4
371161091.1185426905.3019065702,4
3730875727.3842420834.1584439003,4
3786124641.3758981397.266078873,4
3834477257.1682247246.1941580891,4
3967411851.1778371940.1767597959,4
4074944902.270377130.448795747,4
4104222123.356055191.973521049,4
4115037208.923970259.345369840,4
4117138388.815879996.580779494,4
4118360790.1121742125.1923898476,4
4134382605.1860777170.1500942279,4
4248116339.3127130753.4103417035,4
502980883.1241778442.1874348961,4
545307089.3558224289.2805197459,4
574628459.4122478103.378270904,4
588504769.2412566017.4169870887,4
614919789.1385995701.278863050,4
675334930.2525604544.814146421,4
740084183.609762038.478856545,4
774657798.1174172612.2083503116,4
794989252.3846821423.1837402648,4
815533002.1922108799.403348249,4
88997339.3370546809.2097379395,4
956601118.1845534934.386373611,4
1018145015.1382403058.1622082238,3
1040234081.3096645338.98912112,3
1166975403.1031747138.1389904830,3
1168219066.2982888688.3333334454,3
1224664729.1487298747.3370748422,3
1245996163.4064450078.2153333356,3
1251181659.2966550928.3452084962,3
1273609242.3742172621.1470940510,3
1344863949.149625963.2381997976,3
1357634303.3038659542.1535898211,3
1388849505.4271405687.673982483,3
1481026038.377844509.3615874883,3
1517272851.1046960366.3197184958,3
1556833824.1015790973.3702098858,3
1580678297.2351142463.1853117479,3
1603555664.56081502.2331566410,3
164184484.644747145.1347195677,3
1679203545.256491384.4039923718,3
1679840324.1287689114.3287755180,3
1682901838.725402232.2220934315,3
170913818.1244914530.1193528802,3
1713832209.2455460941.2114101458,3
1730429864.3332210690.3132928445,3
1749745221.3419419000.3927499868,3
1755570822.230730494.1811320796,3
1758448422.1316710155.1311748487,3
1759168579.1870198042.1312145391,3
1800751529.653337495.3229964843,3
1842502913.1515811189.14942778,3
1853730818.667901099.3163628730,3
1889692128.3634828841.2751633907,3
1905407220.2385797925.4145737820,3
1939872610.84404285.1405658242,3
1961555353.1508414619.1505198601,3
2239174641.3593034873.3984738069,3
2245890961.3269164191.1478704469,3
2247213778.2178426071.3747795344,3
231971307.2735099546.1324566790,3
2321223186.350978176.2943932632,3
2335611572.1838231614.1306775573,3
2373361617.4253972232.33534076,3
2381392664.1349052899.3921727802,3
2431924549.1121726990.1208853465,3
2495335204.4060987364.2599260303,3
2504732964.1550774822.1613023134,3
2506868712.1747464400.3781256966,3
2528364980.1543305781.2885659852,3
2695920878.2178413517.2764714786,3
2861870101.394293016.3652038811,3
2872659217.1872939106.1517776445,3
2913327458.1671746036.13249549,3
2950886826.2578584559.2988508599,3
3014226657.3256654461.827355898,3
301841352.1135994226.3593850820,3
3021906933.1088187882.139736954,3
3037237.102338282.1925873357,3
3043382359.3188327652.1722166068,3
3060344091.3265279922.2781334288,3
3075276941.2334707853.2794230570,3
3105128056.44606241.4101073647,3
3158557216.610723257.4291872522,3
3181960349.1391619412.3575874400,3
3184019587.3171453376.3762091693,3
3212554093.1250935962.3052709261,3
3290255223.416743243.3416246399,3
3302152512.1460669833.245787916,3
3308892489.435073987.756564981,3
3348861420.1683203631.2553486914,3
3402776374.3945452282.640429893,3
3440513573.3519565157.3133451326,3
344407075.2755242504.3499094889,3
3462832416.125538375.181990094,3
3484911961.2442586428.3817376218,3
3551379381.1621065937.129870958,3
3562459196.2015270978.2682980840,3
3562926166.525301417.2287273445,3
3572139840.3299492081.1074094107,3
3576780392.3742390130.133407557,3
3581692654.1065594995.2719942218,3
358477292.3458733133.4241436856,3
3624384528.4112446911.2820880613,3
366328456.4093325518.876024906,3
371161091.2620116620.3019065702,3
3720248320.2520168296.3652237785,3
3722969255.3811601462.2369776593,3
3744124824.2130992586.357253741,3
3764341189.2130678034.2371510869,3
3791855320.2324567423.2485342271,3
3792177033.4216032389.3609508084,3
381129480.177250092.3255046170,3
3821906948.1106405162.2678717509,3
3852777659.3851445508.990204891,3
3942071598.640260374.3376107459,3
3980823634.1219756753.885900086,3
4056588054.777944376.1768636491,3
4065829728.62032284.2116183606,3
4079735098.3192855233.3105198473,3
4093098331.3905360397.2021800840,3
4134745964.2422646710.1305694588,3
4178741685.1641988705.960724857,3
4185654025.3925202954.2820919816,3
4200094094.279481015.1843895962,3
505531167.1829586806.744814522,3
517994399.1848428539.1736069587,3
561504613.2187563347.3216912804,3
594928890.1430802249.2072056040,3
603512843.1936644954.2475670496,3
6128260.1349052899.3921727802,3
735350884.3470124889.3373229569,3
75181209.1982758234.551004437,3
764530496.298250134.461788846,3
777074684.2092662449.3964347233,3
779970863.2836782347.368700601,3
839649569.3719881110.2082694079,3
911826564.741242288.1591814806,3
947198137.3793673478.132992963,3
94803739.1311117316.3358620764,3
97356029.4100712277.2775305356,3
1004976813.2193287454.3443224124,2
1123511100.1188974275.4234729531,2
1150477857.801189913.2515748179,2
1155761996.3532304240.1570410357,2
1165917025.649710891.201269379,2
1168987891.163962490.1905330425,2
1175962767.290578414.819147822,2
1239577501.1531002127.367000263,2
1273691123.3222115915.273177258,2
1319724753.1609278803.8162543,2
1338480163.3282574207.476419369,2
1351769864.1197074881.2652233890,2
1379329569.214349224.3734508336,2
1400328161.3368824580.1276577325,2
1404471572.3251203935.1783433072,2
1452075681.2357064823.149189236,2
1469246399.686439373.2483399081,2
1471147087.1779156663.2947725481,2
1484629178.411182099.2082042633,2
1485697506.197628835.2496212054,2
1504187819.1951527693.1286295362,2
1511261311.3671424774.3416246399,2
1568648482.3153588629.1143200369,2
1648593375.912117459.3382185381,2
1724000894.3051084245.3133668628,2
1797399909.1551285.3548217644,2
1854766306.531787472.2552075461,2
1860922832.696269652.3801101547,2
1871965618.124097913.1760930555,2
1891462668.3868901596.4115173758,2
192962956.1905314549.881339544,2
1931051955.3897006589.1123818172,2
195095735.3256508761.1673971864,2
1952872188.329115678.1128408659,2
1955778947.619578293.3315003646,2
2004748799.890308402.4127238048,2
2029491492.2402622947.3113528393,2
2048059587.2636572320.129870958,2
2054587416.271935985.4130682045,2
2097578403.3108237855.4217399011,2
2107330726.1684132856.4031349931,2
2127261128.236659381.1617985553,2
213321113.1618743394.756143027,2
2155153976.2888331585.3330041886,2
2156652105.1536197995.1432120922,2
2174745499.1440485500.733512082,2
2182966955.3380204390.742822488,2
2214397296.438081680.947825272,2
2257235791.304992547.3412083269,2
2273902242.842812510.1934120148,2
229731683.3442837462.4142673675,2
2297987577.25169617.1652408521,2
2326837953.3861284356.1402217580,2
235020306.3619769010.181990094,2
235487736.1920246943.1884955253,2
235496923.3300341701.756984144,2
2371218914.3827667227.735827781,2
2377603780.2569073535.3914066105,2
2380218328.2021770137.2624917617,2
2487975285.1150273418.33621867,2
25165292.279559477.232235735,2
2522119861.124241857.3510616254,2
2562171431.1826574586.2727029265,2
2587280733.4071976930.2261124453,2
2633778131.269869396.2342094054,2
2674181098.3102094479.2946369428,2
2676999703.3369466100.735777801,2
2699389637.3382084731.820027380,2
2711808948.832082065.3688194389,2
2736172682.2344595366.237832440,2
2763209589.3610939133.1948569776,2
2764593527.3162505770.4161395021,2
2792801284.1636870683.3458102596,2
2827838709.2517763512.3193968790,2
2843524698.4043837218.3416662961,2
2849720266.2141653277.302913809,2
2854375898.1604552606.3356155969,2
2856919613.3784998195.4000487700,2
2875045275.4023702224.768673528,2
2897815460.460117719.1056243462,2
289977699.2252409354.790653608,2
2918055410.695276260.2123235202,2
2996321451.3224029343.3256906154,2
3000405104.974299463.1483505409,2
3070292842.395350504.1470469197,2
3089433522.3809836079.3818598082,2
3121484621.2295563385.2926586376,2
3144906787.230614057.67683413,2
3152182837.1145017097.3002073292,2
3155841361.1334508535.575189151,2
3222032042.4002166948.3299103657,2
3233980088.2240843689.1020946622,2
3245270366.3515636260.4213080824,2
3261679065.474431598.3753692453,2
3263141653.2622197107.2781334288,2
3302476983.1652193507.975273834,2
3346076864.273425487.3356155969,2
3361828382.932126253.3147058729,2
3380884856.2706149038.2024925948,2
3458330043.3235656732.452577971,2
3560368295.3530603065.866232681,2
3570013846.3129199562.406972197,2
3581288680.90244156.754537654,2
359095549.763167824.3177228845,2
3593300979.4121790115.2912874906,2
3618450459.4041655097.3688597269,2
3618637001.2132453955.2733670981,2
3627281593.202081121.1176435365,2
3641335906.2168571807.4220966044,2
3658716180.2217004458.2145636586,2
3697958032.364965160.51696033,2
3701069857.1659028338.318830623,2
3706830634.2509111088.2098419781,2
3799123557.3266009295.4112808166,2
380502811.2705128441.3254168497,2
3845947669.1769467928.179615664,2
3850855190.278961054.1700907697,2
3863864034.974299463.1483505409,2
3881004817.316360898.1763500183,2
3903734111.2562459279.831535172,2
3950006111.242509566.1425711834,2
3959380381.1727656325.209422164,2
3976049741.3807938625.1821476814,2
3983502973.2408288667.2723251566,2
4044721463.4051642481.2317399926,2
4057136991.2039420248.2823823428,2
40665309.3720782410.3963329054,2
4201681876.2492258951.324478271,2
4201813272.3053490762.2473615237,2
4245157659.2137190005.1414021238,2
4268259013.2804368220.683874115,2
4283692822.3996053296.2119924421,2
443757902.3526066011.1015324653,2
451713797.1123327195.2207795477,2
459867640.4236408498.2320783589,2
482288936.906229767.3240296303,2
499155019.3514543362.528095120,2
500029149.281231838.947084998,2
501288947.1467889822.1337341012,2
506876546.1936644954.2475670496,2
509355730.2276636529.818999395,2
51067146.360685100.918947063,2
530453759.1618743394.756143027,2
548290983.2601991412.2094271362,2
585011639.2657517144.2167116254,2
60788906.1910432972.3952622125,2
60788906.4088871142.3952622125,2
613198451.3663832065.3087490976,2
719260634.4190789875.127077498,2
729118723.542688232.13720217,2
744876705.2119560173.1974390337,2
747002732.1048257997.3754031047,2
759839379.4159752871.3255046170,2
76497464.3209086428.2082911120,2
773776477.1432288277.1391859526,2
809642502.3514275739.17059403,2
829930863.1119233152.2059233199,2
842394882.1475706339.308408232,2
85406013.1186996227.557746955,2
86815884.1263251502.3576065988,2
895715328.1105770653.1171415799,2
918523570.2232628062.3223040613,2
920710722.184872207.603961866,2
929352012.3596747473.1908703204,2
963642356.3479056332.386205740,2
965828026.223358595.821269083,2
1005669371.3417256231.3001646293,1
1076643224.573993285.4175559308,1
1082165232.3435590023.2682641184,1
1094596857.1069521194.480810517,1
1105908584.1618743394.756143027,1
1107126842.11077038.1459800587,1
1121719872.509900545.3361096100,1
1166026557.2231945417.4038292812,1
1189744792.2592173386.2491166282,1
1201573734.1476902138.808114237,1
1205957110.2823516674.547043582,1
1206759696.4218531981.1898625048,1
123003884.3382657735.974818865,1
1246712379.1471903891.3660978763,1
1255017666.2620116620.3019065702,1
1265453449.1537910955.1303650978,1
1279094654.451390335.1093276669,1
1280425773.625272647.4063337179,1
1280828875.837538410.1048527203,1
131822447.2193061663.1273250808,1
1343732993.4154828265.1167583086,1
1350434517.717632067.2738203430,1
1365208238.719567551.83981739,1
1365529083.2295032583.3664846281,1
137479015.1905974804.3576065988,1
1408994031.183973059.2640940761,1
1410356280.15814825.493633416,1
141109773.2769672392.2449187159,1
1420717757.4016152062.1825866847,1
1421832395.1515312507.3102074211,1
1436438655.3417739675.2532175012,1
1446305304.4056729215.1078996809,1
1475221836.3932453113.1225139953,1
1484606419.465045673.1767148276,1
148669936.3054504977.2955982931,1
1503179390.3594429558.696387808,1
1511504774.273437434.2453384745,1
1524616376.1011356055.3652356805,1
1534692484.3880759489.3726817154,1
1555510220.3977682020.473092019,1
1585008358.3544082155.3152561273,1
160436281.798939320.2138550616,1
1640508214.4262558883.3583722719,1
1672412560.2845005607.2392330890,1
167930924.1604552606.3356155969,1
1689164669.178392431.1404292520,1
1693912906.3199758938.4194678257,1
173820281.2361162213.1181268489,1
1740171313.2165990272.537543655,1
1767808813.2922889140.3329569836,1
1782603622.3230255686.617594580,1
1783434917.4088400231.474335664,1
1806370420.202744842.3862751821,1
1828773128.3053490762.2473615237,1
1845661394.609894497.1167671479,1
1848647481.1385862644.3520013923,1
1853002896.3307570905.2371183355,1
1861687763.1890420584.133407557,1
1867991059.3419334237.4246082625,1
1893313252.3732142804.3510155076,1
1898197214.2103075092.2663668818,1
1924337485.1121742125.1923898476,1
1949524043.2538150882.818457621,1
1950478532.2886959428.1337841764,1
1987622140.2365714216.539587578,1
2002716755.1618743394.756143027,1
2014563666.1403962382.843568472,1
2066523167.4189143988.3350244760,1
2072803626.3793673478.132992963,1
2078752325.2188199157.1519274459,1
2088896929.354416716.1364289006,1
2105315574.236895875.323446378,1
2153733494.626835539.3718260959,1
2200106029.1297672668.2583032148,1
2217492870.3968133591.2876244513,1
2227572102.3870241049.2861288547,1
2232027698.1258019455.1828829790,1
2235013181.3256768994.3412848046,1
2238204055.1855735651.3747604167,1
224356253.294850251.3445309259,1
2250556874.4131131369.1889184244,1
2308893963.3337029277.3794741532,1
2322697226.2334668578.3876572522,1
2333767911.567190161.394358618,1
234261764.769962680.484275423,1
2383823706.3564567269.398600117,1
2387098302.2375755728.3518817905,1
2420411382.2966922624.184730823,1
2454062213.3967632651.2250706484,1
2464847988.1266811162.1344489133,1
2475798360.3653096317.1995457973,1
2486491944.1636443508.1945303574,1
250640867.19980231.3020254519,1
2507250491.1591825677.1419252985,1
2513796648.900978148.4013708758,1
2523887200.1693476880.2694787523,1
2533700426.692880527.263444522,1
2557801395.394167121.3465063232,1
2561234762.1693620883.897691460,1
2599449745.1567312224.1900054221,1
2622203994.3472030819.2594841981,1
2629507565.3622693913.2781334288,1
2632486074.2382415237.1569886316,1
2636221978.1098967074.214171802,1
2652510552.126740380.1554708790,1
2659466587.430374117.221943414,1
2661510470.2916368207.1089468809,1
2707151396.2850370241.3240990586,1
2719571078.4169444844.2437730733,1
2738047581.3277183448.3591493344,1
2755500944.1937504638.2321441102,1
2816274195.529838712.3382185381,1
2824051073.909184626.2847187313,1
2828709478.2903173047.1300728887,1
2835113442.4196868551.2027414788,1
2837094195.3344144760.2142606597,1
2838780662.227172113.3923124331,1
2841265846.2103075092.2663668818,1
2852659870.2142238240.1432789857,1
2854375898.273425487.3356155969,1
2854693666.1783896458.528132005,1
2859718355.2586310387.1335260029,1
2862273755.3306730148.1297057308,1
2873016604.3748453497.3110878351,1
2895098069.717276915.2005722656,1
2930385006.1091113867.3108761939,1
2963102881.3277183448.3591493344,1
2982090207.2392375586.2542986028,1
2985440525.270069559.3420381939,1
3020058251.3956089868.780658050,1
3063977620.2761488449.1170524580,1
3067259614.3675829619.3410130201,1
311161039.1989411930.1045696204,1
3127360808.3440888921.1926465238,1
3141379167.2942692928.473648404,1
3142460244.919566774.1964452908,1
3155148797.1944608993.2157250506,1
3170814183.1277788270.2916424269,1
3182635551.2407403791.3616969388,1
3215235242.3529322887.353524385,1
3216677026.1889162974.3502174594,1
3225849131.1391138044.3868158072,1
3253142414.280650106.1032004099,1
3261559055.415485370.986896009,1
3269550858.1733849122.1577506767,1
3271124528.2093402186.260596786,1
3272935552.3590631096.2675620947,1
3307350036.2970630974.1645474726,1
3311287264.3221398007.4009644330,1
331467272.2128952488.3881224003,1
3318820907.2808480971.369584275,1
3325908155.1450466427.1079630055,1
3337851415.2208456791.3788770740,1
334863207.3564310298.2796169694,1
3354387641.3470124889.3373229569,1
3361742333.56459620.3227371348,1
3378110537.3844353927.1864737489,1
3389194246.473679958.4194286380,1
3398023731.871286859.4231555542,1
3438347800.1428333632.181990094,1
3513701178.2454098674.872218617,1
3522523925.945297644.4267548640,1
3528849218.1049347352.1706581040,1
3533588454.2484003741.2405959633,1
3533588454.2611469402.2405959633,1
3539906157.695682431.1873314824,1
3549117202.2969446520.574945663,1
3551023890.3417256231.3001646293,1
3577571279.2848440769.890677575,1
3595451014.708717497.1427940678,1
3620647029.2073354961.163145687,1
3645803956.1280982795.1897358158,1
3645803956.3352137953.1897358158,1
367640543.1878129255.3963617579,1
3691404577.874658532.3273262979,1
3702777841.2161346665.1074026626,1
3715001531.1121726990.1208853465,1
3715514547.245079489.3717963211,1
3723216437.909184626.2847187313,1
3731633729.4027249154.3692372626,1
3767474123.3290138457.1630138084,1
3802610341.714399675.2778420931,1
3820331473.1423458330.4137680858,1
3847777317.4227053395.1992475480,1
3876394729.2321119922.2279381345,1
3891887906.2339641496.1416262926,1
3905922113.1019860621.391148481,1
3907720214.1682701117.4267976380,1
3929340038.2450098472.874168194,1
3943403560.3658020507.3440242452,1
3947872410.3456262403.3198850501,1
3953399126.2071692839.4079418167,1
3963641168.1831794986.2035775488,1
3984348199.307911324.318620051,1
398808912.58685844.779492835,1
398809319.2057858592.1555112508,1
3997598180.496622272.2414030222,1
4009513422.2712727148.3301800483,1
401887258.1123327195.2207795477,1
4026350434.381840100.45143341,1
4026448437.2158581351.3796000557,1
4044199373.3898877773.951496620,1
4054529047.4049385029.1631066172,1
4065594717.912646315.3750386425,1
4106969821.983397084.2162992744,1
4110681930.705563199.3464584678,1
4163343194.2168571807.4220966044,1
416759294.323674069.987650678,1
4168997067.1738142521.932704197,1
4172658727.2044788049.4264230682,1
4206314908.4259062340.1733714344,1
420652402.4039705390.488324680,1
4209377614.3050985798.1734128968,1
4226390010.2168571807.4220966044,1
4238495922.1759239381.2826019735,1
4240004965.1275698815.3162837649,1
4251260519.1057562034.3039835696,1
4265191623.3404216937.1700821859,1
4293932145.2216117240.578595697,1
443662384.2720526401.259333489,1
446211461.3608235650.2934846435,1
449060190.2846457340.4065492145,1
450683323.647548657.1348222884,1
461195240.2289602733.488441722,1
461195240.329990770.488441722,1
506554124.1478786634.3166436100,1
513514295.2188199157.1519274459,1
565588669.1575465203.2064548782,1
571467059.2867324574.2205288917,1
575124623.2168571807.4220966044,1
580801079.1720528619.2646556198,1
586805025.1094868317.2663668818,1
607179674.531848322.3012257655,1
616338965.519213552.2874868922,1
626346976.370456968.3588643548,1
626866276.2823408077.909114391,1
657392519.1786999475.3252761569,1
711873364.4148966464.3409514136,1
722452291.4200155745.353524385,1
767927018.1934463252.984414812,1
798587601.2441357920.3974968844,1
803476299.2070887123.2269697102,1
819455327.1349052899.3921727802,1
822226394.1476165163.2373210734,1
847424991.854904000.218815187,1
855035904.451390335.1093276669,1
85707428.3885730671.1372167430,1
864424457.2618698223.803917138,1
877906222.2442586428.3817376218,1
903790408.1020804218.4259841875,1
909097473.1110964493.267023132,1
910187930.1002547810.2312424459,1
915383729.974299463.1483505409,1
926213864.148885084.1774985951,1
930012828.2802799465.1272784562,1
987247532.2458944319.3498503418,1
993953098.1993841113.3670144122,1
